ID,ImageID,OTUID,Assemblage,CSize,B1a_raw,B2a_raw,B3a_raw,L1a_raw,L2a_raw,L3a_raw,L4a_raw,Pp_raw,B2p_raw,B3p_raw,L2p_raw,L3p_raw,L4p_raw,B1a_cor,B2a_cor,B3a_cor,L1a_cor,L2a_cor,L3a_cor,L4a_cor,Pp_cor,B2p_cor,B3p_cor,L2p_cor,L3p_cor,L4p_cor
177,1135,108,Cudmore Grove 'Detrital mud',1846,68,68,56,67,65,70,62,67,57,78,58,66,72,75.12,74.93,61.5,73.15,70.39,75.05,70.25,75.57,61.35,87.48,64.98,74.22,79.96
176,1001,108,Cudmore Grove 'Detrital mud',1871,63,56,59,61,59,58,50,73,70,73,75,82,60,69.21,62.04,63.8,66.36,63.7,62.41,57.2,80.48,73.79,81.27,81.09,89.17,66.95
175,1017,108,Cudmore Grove 'Detrital mud',1808,41,42,45,49,44,42,47,53,58,63,52,52,54,49.5,50.27,51.56,56.34,50.43,48.03,56.85,63.24,63.19,74.32,60.33,61.81,63.51
174,1045,108,Cudmore Grove 'Detrital mud',1847,63,55,57,61,63,59,59,60,55,61,62,60,70,70.09,61.89,62.47,67.12,68.36,64.03,67.21,68.53,59.32,70.43,68.94,68.18,77.92
173,990,108,Cudmore Grove 'Detrital mud',1984,48,40,37,53,47,56,70,62,54,55,66,73,61,50.11,42.05,38.63,54.82,48.59,57.5,72.44,64.54,55.29,57.8,68.06,75.43,63.36
172,994,108,Cudmore Grove 'Detrital mud',1915,57,39,43,51,55,50,49,68,56,55,56,67,53,61.61,43.49,46.56,54.98,58.49,53.27,54.35,73.56,58.82,61.14,60.52,72.32,58.16
171,1011,108,Cudmore Grove 'Detrital mud',2023,69,66,60,68,66,68,69,67,65,84,76,74,80,69.69,66.67,60.53,68.6,66.52,68.49,69.8,67.83,65.42,84.92,76.68,74.8,80.77
170,1028,108,Cudmore Grove 'Detrital mud',1912,43,42,41,57,55,48,64,74,55,55,54,67,61,47.72,46.6,44.65,61.08,58.57,51.35,69.47,79.69,57.88,61.29,58.63,72.45,66.28
169,1056,108,Cudmore Grove 'Detrital mud',1818,54,62,43,63,51,44,60,76,69,62,43,54,72,62.14,69.92,49.28,70.03,57.16,49.78,69.43,85.8,73.97,72.83,50.97,63.39,81.1
168,1134,108,Cudmore Grove 'Detrital mud',1969,57,59,51,61,64,59,62,69,71,66,67,69,80,59.65,61.58,53.05,63.29,66.01,60.88,65.07,72.19,72.62,69.53,69.6,72.06,82.97
167,1000,108,Cudmore Grove 'Detrital mud',1824,58,57,46,56,54,62,53,64,74,53,51,55,52,65.92,64.71,52.12,62.84,59.99,67.62,62.18,73.54,78.83,63.54,58.76,64.14,60.86
166,1016,108,Cudmore Grove 'Detrital mud',1928,37,44,33,55,58,56,46,72,54,51,61,64,61,41.14,48.03,36.2,58.58,61.13,58.94,50.8,76.99,56.53,56.51,65.06,68.78,65.63
165,1043,108,Cudmore Grove 'Detrital mud',1886,38,44,43,59,47,55,50,57,62,57,51,51,62,43.67,49.51,47.38,63.89,51.29,59.02,56.57,63.82,65.46,64.54,56.55,57.54,68.34
164,989,108,Cudmore Grove 'Detrital mud',1866,67,60,55,53,60,58,63,69,75,63,73,62,51,73.4,66.22,59.94,58.52,64.84,62.54,70.41,76.7,78.9,71.51,79.26,69.38,58.15
163,1436,791,Courbet,2111,78,74,75,76,90,77,87,73,51,53,64,58,59,81.08,78.45,79.48,79.27,93.36,79.95,90.94,73.65,52.41,54.74,64.42,58.25,59.87
162,1446,791,Courbet,1850,55,54,53,71,77,75,76,73,56,56,67,62,55,69.9,75.55,74.65,86.8,93.25,89.29,95.07,76.16,62.82,64.42,69.05,63.22,59.23
161,1457,791,Courbet,1942,78,69,84,83,77,78,80,81,55,62,65,53,59,88.73,84.52,99.6,94.38,88.71,88.29,93.74,83.28,59.91,68.07,66.48,53.88,62.04
160,1426,791,Courbet,2092,67,77,72,77,80,79,82,66,57,58,56,59,67,70.94,82.7,77.73,81.18,84.3,82.78,87.04,66.84,58.8,60.23,56.54,59.32,68.12
159,1441,791,Courbet,1945,54,57,57,78,77,72,69,67,47,52,67,73,63,64.6,72.33,72.4,89.24,88.56,82.16,82.57,69.25,51.85,57.99,68.46,73.87,66.01
158,1453,791,Courbet,2003,76,64,81,73,82,75,71,69,59,50,48,49,66,83.97,75.53,92.58,81.45,90.69,82.64,81.2,70.69,62.65,54.51,49.1,49.65,68.26
157,1462,791,Courbet,1950,67,75,66,68,71,78,82,67,62,57,62,67,61,77.37,90.0,81.07,79.0,82.31,87.94,95.28,69.2,66.75,62.86,63.43,67.85,63.94
156,1417,791,Courbet,2148,66,73,73,64,62,64,71,71,63,68,65,66,63,67.4,75.03,75.04,65.49,63.53,65.35,72.8,71.3,63.64,68.79,65.19,66.12,63.4
155,1435,791,Courbet,2054,70,70,52,68,76,72,65,61,45,52,52,44,61,75.66,78.19,60.23,74.0,82.17,77.43,72.25,62.2,47.59,55.2,52.78,44.46,62.61
154,1445,791,Courbet,1908,64,63,72,82,79,76,74,54,48,44,50,55,56,76.27,80.75,89.84,95.01,92.38,87.77,89.71,56.6,53.62,50.94,51.69,56.01,59.48
153,1456,791,Courbet,2174,72,76,79,79,89,82,81,56,59,73,74,66,60,72.23,76.33,79.33,79.24,89.25,82.22,81.29,56.05,59.1,73.13,74.03,66.02,60.06
152,1423,791,Courbet,2163,70,70,78,82,83,88,88,70,54,58,67,61,53,70.72,71.05,79.05,82.77,83.79,88.69,88.93,70.15,54.33,58.41,67.1,61.06,53.21
151,1440,791,Courbet,2090,95,81,86,76,103,99,88,69,58,56,62,55,59,99.03,86.83,91.86,80.27,107.4,102.86,93.16,69.85,59.85,58.28,62.55,55.33,60.14
150,1451,791,Courbet,2019,70,78,82,71,75,71,76,62,47,59,60,48,50,77.25,88.48,92.53,78.68,82.9,77.95,85.28,63.54,50.32,63.1,61.0,48.59,52.06
149,1461,791,Courbet,2011,74,75,69,80,85,84,85,80,65,59,71,72,57,81.61,86.0,80.06,88.07,93.3,91.3,94.74,81.61,68.48,63.3,72.05,72.62,59.16
148,1416,791,Courbet,2019,66,78,57,69,75,70,87,72,63,52,49,49,51,73.25,88.48,67.53,76.68,82.9,76.95,96.28,73.54,66.32,56.1,50.0,49.59,53.06
147,1433,791,Courbet,2089,81,78,74,80,81,93,99,72,63,55,64,64,68,85.08,83.89,79.92,84.32,85.44,96.91,104.22,72.86,64.87,57.3,64.56,64.33,69.16
146,1444,791,Courbet,1892,62,58,57,51,61,60,62,43,42,49,44,54,48,75.0,76.8,75.89,64.78,75.17,72.46,78.64,45.76,47.95,56.35,45.79,55.07,51.69
145,1455,791,Courbet,2179,68,72,80,85,85,81,75,68,53,51,51,53,59,68.0,72.0,80.0,85.0,85.0,81.0,75.0,68.0,53.0,51.0,51.0,53.0,59.0
144,1465,791,Courbet,1858,55,50,51,59,69,68,55,57,50,48,52,52,48,69.54,71.02,72.13,74.42,84.85,81.94,73.61,60.08,56.66,56.22,54.0,53.19,52.12
143,1422,791,Courbet,2034,74,74,65,93,90,97,80,83,47,52,55,63,58,80.57,83.5,74.54,99.96,97.16,103.3,88.41,84.39,50.01,55.71,55.9,63.54,59.86
142,1437,791,Courbet,2131,77,91,84,94,94,94,90,60,53,63,59,64,64,79.17,94.14,87.16,96.31,96.37,96.08,92.78,60.46,54.0,64.23,59.3,64.18,64.62
141,1449,791,Courbet,2089,78,88,93,78,88,83,86,64,68,55,54,51,54,82.08,93.89,98.92,82.32,92.44,86.91,91.22,64.86,69.87,57.3,54.56,51.33,55.16
140,1460,791,Courbet,2143,76,87,83,87,89,93,97,67,53,60,54,55,53,77.63,89.36,85.37,88.73,90.78,94.56,99.09,67.35,53.75,60.92,54.22,55.13,53.46
139,1430,791,Courbet,1838,66,63,64,70,70,71,69,71,55,54,64,60,64,81.44,85.33,86.44,86.38,86.84,85.81,88.77,74.28,62.07,62.73,66.12,61.27,68.38
138,1442,791,Courbet,2088,70,66,79,90,94,92,86,78,50,47,62,60,70,74.12,71.96,84.99,94.37,98.49,95.95,91.28,78.87,51.89,49.33,62.57,60.34,71.17
137,1454,791,Courbet,2060,69,62,65,75,79,78,78,55,54,56,60,56,54,74.39,69.79,72.83,80.71,84.88,83.17,84.9,56.14,56.47,59.05,60.74,56.44,55.53
136,1463,791,Courbet,2172,67,75,72,85,77,70,83,65,60,51,50,55,57,67.32,75.46,72.46,85.34,77.35,70.3,83.41,65.07,60.15,51.18,50.04,55.03,57.09
135,1419,791,Courbet,1931,52,63,59,70,68,73,68,63,43,48,60,53,57,63.23,79.24,75.32,81.91,80.25,83.77,82.38,65.38,48.14,54.35,61.54,53.92,60.19
134,4840,1047,Clacton Channel IV,1857,56,55,64,64,59,54,58,64,53,51,59,50,58,63.15,66.04,75.52,73.16,67.5,62.88,64.81,72.79,61.76,59.24,66.59,55.99,69.78
133,4847,1047,Clacton Channel IV,1771,51,54,47,59,58,60,52,64,56,49,55,64,56,62.27,71.4,65.17,73.45,71.4,74.01,62.74,77.86,69.82,62.0,66.97,73.46,74.58
132,4834,1047,Clacton Channel IV,1936,56,59,56,60,61,64,60,75,73,67,58,61,63,59.36,64.18,61.41,64.3,64.99,68.17,63.2,79.13,77.12,70.87,61.57,63.82,68.53
131,4843,1047,Clacton Channel IV,1817,64,55,56,55,60,57,68,57,56,64,62,67,65,73.07,69.0,70.61,66.62,70.78,68.27,76.64,68.15,67.11,74.46,71.63,74.6,79.94
130,4851,1047,Clacton Channel IV,1936,46,48,45,43,43,46,45,55,44,44,48,39,57,49.36,53.18,50.41,47.3,46.99,50.17,48.2,59.13,48.12,47.87,51.57,41.82,62.53
129,4830,1047,Clacton Channel IV,1861,54,54,54,58,66,55,68,51,51,57,59,54,60,60.96,64.74,65.21,66.92,74.27,63.64,74.62,59.55,59.53,65.02,66.38,59.83,71.46
128,4838,1047,Clacton Channel IV,1705,56,44,48,58,49,58,60,52,45,45,50,53,55,70.44,66.29,71.27,76.51,66.16,75.94,73.75,69.76,62.7,61.65,65.33,65.11,78.79
127,4846,1047,Clacton Channel IV,2006,56,58,65,69,70,66,68,67,61,62,70,63,74,56.0,58.0,65.0,69.0,70.0,66.0,68.0,67.0,61.0,62.0,70.0,63.0,74.0
126,4833,1047,Clacton Channel IV,1828,48,48,47,59,52,51,54,66,53,50,61,53,48,56.54,61.18,60.76,69.95,62.15,61.61,62.13,76.5,63.47,59.85,70.07,60.16,62.07
125,4842,1047,Clacton Channel IV,1878,67,68,69,71,75,69,72,72,66,63,62,70,68,73.14,77.48,78.9,78.87,82.3,76.63,77.85,79.55,73.53,70.08,68.52,75.15,78.12
124,4850,1047,Clacton Channel IV,1820,61,54,58,57,58,55,66,67,59,58,53,57,68,69.92,67.78,72.38,68.44,68.6,66.09,74.5,77.97,69.94,68.29,62.47,64.48,82.7
123,4837,1047,Clacton Channel IV,1744,38,40,42,42,50,42,50,48,40,38,42,45,40,50.57,59.4,62.26,58.11,64.94,57.62,61.97,63.46,55.41,52.5,55.34,55.54,60.71
122,4845,1047,Clacton Channel IV,1757,49,34,43,44,49,47,52,49,41,43,55,44,43,60.95,52.44,62.25,59.31,63.2,61.84,63.38,63.69,55.64,56.78,67.68,54.02,62.68
121,4832,1047,Clacton Channel IV,1882,55,48,66,59,58,54,64,68,59,48,64,63,67,60.95,57.18,75.59,66.62,65.07,61.39,69.67,75.31,66.29,54.86,70.32,67.99,76.8
120,4841,1047,Clacton Channel IV,1977,71,67,72,73,79,82,72,68,60,64,65,68,78,72.39,69.15,74.24,74.78,80.65,83.73,73.32,69.71,61.71,65.6,66.48,69.17,80.29
119,4849,1047,Clacton Channel IV,1831,42,51,49,54,54,55,48,68,55,63,49,61,56,50.4,63.96,62.53,64.76,63.98,65.43,56.0,78.32,65.29,72.68,57.91,68.04,69.83
118,4836,1047,Clacton Channel IV,1982,62,71,66,73,69,70,76,71,61,60,62,64,65,63.15,72.78,67.86,74.48,70.37,71.43,77.1,72.42,62.41,61.33,63.22,64.97,66.9
117,4844,1047,Clacton Channel IV,1880,68,58,52,57,50,61,60,63,64,59,58,63,63,74.04,67.33,61.74,64.75,57.18,68.51,65.76,70.43,71.41,65.97,64.42,68.07,72.96
116,4831,1047,Clacton Channel IV,1960,65,55,66,62,52,53,58,68,57,53,62,64,63,67.21,58.41,69.56,64.83,54.62,55.74,60.1,70.71,59.71,55.55,64.34,65.85,66.64
115,3471,812,Chigirin,1837,56,63,57,59,57,55,53,67,63,58,62,65,61,57.16,63.27,58.86,60.15,62.6,59.9,57.97,67.54,68.83,64.42,62.3,63.95,62.02
114,3446,812,Chigirin,1826,58,51,58,45,50,56,65,64,61,54,58,61,64,59.3,51.31,60.09,46.3,56.29,61.5,70.57,64.61,67.54,61.21,58.34,59.82,65.14
113,3480,812,Chigirin,1874,45,42,44,50,52,52,57,51,52,49,52,52,58,45.68,42.16,45.1,50.68,55.3,54.89,59.93,51.32,55.43,52.78,52.18,51.38,58.6
112,3465,812,Chigirin,1867,61,60,64,61,67,69,73,72,76,67,61,67,67,61.77,60.18,65.24,61.77,70.73,72.27,76.31,72.36,79.89,71.28,61.2,66.3,67.68
111,3477,812,Chigirin,1701,46,48,47,50,43,46,45,46,44,43,54,46,44,48.92,48.69,51.68,52.9,57.06,58.31,57.47,47.36,58.64,59.13,54.76,43.35,46.55
110,3460,812,Chigirin,1700,62,58,56,58,56,56,60,70,64,55,70,75,72,64.93,58.69,60.7,60.91,70.13,68.37,72.53,71.36,78.71,71.2,70.76,72.34,74.56
109,3474,812,Chigirin,1859,57,63,53,54,58,59,67,57,65,63,59,58,56,57.88,63.21,54.41,54.87,62.23,62.7,70.75,57.41,69.41,67.85,59.23,57.2,56.77
108,3451,812,Chigirin,1814,67,64,66,61,62,75,64,55,58,57,49,84,52,68.46,64.34,68.34,62.45,69.03,81.16,70.24,55.68,65.32,65.07,49.38,82.68,53.28
107,3486,812,Chigirin,1927,61,53,59,59,66,66,62,57,70,68,69,59,59,61.0,53.0,59.0,59.0,66.0,66.0,62.0,57.0,70.0,68.0,69.0,59.0,59.0
106,3660,990,Cheshskaya Guba,1987,60,55,56,57,63,57,52,63,52,51,51,58,52,58.21,60.63,68.63,61.61,64.45,53.93,59.78,73.19,59.8,54.27,55.19,68.91,55.53
105,3667,990,Cheshskaya Guba,1991,79,79,61,78,82,84,63,76,46,48,63,53,53,77.23,84.56,73.47,82.55,83.43,80.96,70.68,86.06,53.7,51.23,67.14,63.77,56.49
104,3675,990,Cheshskaya Guba,2129,73,70,67,69,74,62,67,87,56,59,54,54,56,72.02,73.08,73.9,71.52,74.79,60.32,71.25,92.57,60.26,60.79,56.29,59.96,57.93
103,3663,990,Cheshskaya Guba,2101,66,70,81,66,69,66,67,64,46,49,47,58,44,64.86,73.58,89.03,68.93,69.92,64.05,71.95,70.48,50.96,51.08,49.66,64.93,46.25
102,3671,990,Cheshskaya Guba,2152,63,75,90,72,73,73,76,66,62,57,63,60,59,62.15,77.66,95.97,74.18,73.69,71.55,79.68,70.82,65.69,58.55,64.98,65.16,60.67
101,3678,990,Cheshskaya Guba,2044,61,59,59,67,65,76,65,57,48,47,37,42,47,59.53,63.61,69.33,70.77,66.19,73.49,71.36,65.34,54.38,49.67,40.43,50.92,49.89
100,3659,990,Cheshskaya Guba,1962,63,51,58,56,62,55,59,48,42,49,43,38,45,61.07,57.08,71.64,60.98,63.56,51.68,67.4,59.01,50.43,52.53,47.52,49.78,48.82
99,3666,990,Cheshskaya Guba,2110,69,74,75,83,83,72,78,77,56,44,62,62,64,67.91,77.42,82.67,85.8,83.88,70.13,82.72,83.19,60.74,45.98,64.54,68.62,66.14
98,3674,990,Cheshskaya Guba,2021,65,61,65,67,64,64,57,66,53,47,48,55,47,63.4,66.02,76.26,71.11,65.29,61.26,63.93,75.09,59.96,49.91,51.73,64.72,50.15
97,3662,990,Cheshskaya Guba,2160,66,60,54,60,71,66,65,60,46,57,54,50,49,65.2,62.52,59.65,62.06,71.65,64.62,68.48,64.56,49.49,58.46,55.87,54.88,50.58
96,3670,990,Cheshskaya Guba,2127,74,61,68,72,71,73,79,83,59,53,59,63,63,73.01,64.11,74.98,74.55,71.8,71.3,83.3,88.63,63.31,54.81,61.32,69.03,64.95
95,3677,990,Cheshskaya Guba,2021,55,48,63,75,62,58,70,60,51,49,56,46,45,53.4,53.02,74.26,79.11,63.29,55.26,76.93,69.09,57.96,51.91,59.73,55.72,48.15
94,3665,990,Cheshskaya Guba,2013,55,50,53,67,63,63,60,67,44,43,41,44,44,53.36,55.17,64.58,71.23,64.33,60.18,67.13,76.35,51.16,46.0,44.84,54.0,47.24
93,3673,990,Cheshskaya Guba,1984,67,56,53,62,62,65,59,58,53,52,57,60,65,65.19,61.69,65.75,66.65,63.46,61.9,66.85,68.29,60.88,55.3,61.23,71.01,68.57
92,3661,990,Cheshskaya Guba,2300,55,54,60,65,58,50,57,68,50,48,51,58,48,55.0,54.0,60.0,65.0,58.0,50.0,57.0,68.0,50.0,48.0,51.0,58.0,48.0
91,3668,990,Cheshskaya Guba,2086,68,74,64,73,92,87,71,68,47,56,54,58,59,66.77,77.85,72.64,76.15,92.99,84.9,76.32,74.97,52.34,58.24,56.86,65.46,61.42
90,3676,990,Cheshskaya Guba,2108,68,63,63,69,71,67,70,64,59,52,56,61,59,66.9,66.46,70.75,71.83,71.89,65.11,74.77,70.25,63.79,54.01,58.57,67.69,61.17
89,3664,990,Cheshskaya Guba,2159,65,56,68,72,62,70,62,59,57,43,42,50,54,64.19,58.54,73.69,74.08,62.65,68.61,65.5,63.59,60.52,44.47,43.89,54.91,55.59
88,3672,990,Cheshskaya Guba,2053,72,64,68,69,69,69,73,76,53,52,51,46,59,70.59,68.45,77.97,72.64,70.14,66.57,79.14,84.04,59.16,54.58,54.31,54.61,61.79
87,1832,10029,Central Scotland,1912,69,64,64,63,62,64,59,54,52,56,56,59,41,90.55,81.61,96.23,87.64,83.72,100.95,105.72,89.53,71.15,76.45,72.25,71.54,70.04
86,2110,10029,Central Scotland,2246,75,67,81,74,75,82,97,69,62,64,69,53,62,83.76,74.16,94.11,84.02,83.84,97.03,116.0,83.45,69.79,72.32,75.61,58.1,73.81
85,1875,10029,Central Scotland,2122,67,75,66,63,74,70,69,55,62,61,45,64,58,80.51,86.04,86.21,78.45,87.62,93.16,98.3,77.28,74.01,73.82,55.19,71.86,76.21
84,1813,10029,Central Scotland,2475,94,96,109,96,85,104,95,92,85,83,76,84,67,94.0,96.0,109.0,96.0,85.0,104.0,95.0,92.0,85.0,83.0,76.0,84.0,67.0
83,2105,10029,Central Scotland,2361,80,67,69,69,71,80,87,81,51,69,59,62,64,84.36,70.57,75.53,73.99,75.4,87.48,96.46,88.19,54.88,73.14,62.29,64.54,69.88
82,1840,10029,Central Scotland,2379,80,65,70,78,67,79,86,79,56,65,64,58,64,83.67,68.0,75.49,82.2,70.7,85.3,93.97,85.06,59.27,68.49,66.77,60.14,68.95
81,4811,10029,Central Scotland,2115,55,55,49,62,45,49,40,64,52,55,52,52,51,68.78,66.26,69.61,77.75,58.89,72.62,69.88,86.72,64.24,68.07,62.39,60.02,69.57
80,2120,10029,Central Scotland,2220,75,68,65,78,93,107,90,79,59,64,57,60,58,84.76,75.98,79.6,89.16,102.84,123.73,111.16,95.09,67.67,73.26,64.36,65.68,71.15
79,2103,10029,Central Scotland,2315,70,67,79,73,70,84,88,64,67,56,54,54,60,76.12,72.0,88.16,80.0,76.17,94.5,101.28,74.1,72.44,61.81,58.62,57.56,68.25
75,2101,10029,Central Scotland,2313,67,69,72,72,71,76,77,86,63,72,61,68,75,73.2,74.07,81.27,79.09,77.25,86.63,90.44,96.22,68.51,77.88,65.68,71.61,83.36
74,3757,1063,Burgtonna South Black-earth,1776,66,56,57,65,68,64,69,76,50,51,57,51,52,77.87,71.44,74.2,67.72,76.5,79.41,88.26,83.41,60.47,57.99,63.93,58.68,63.24
73,3733,1063,Burgtonna South Black-earth,1929,69,66,58,69,73,72,69,64,58,49,54,52,54,73.89,72.35,65.08,70.12,76.5,78.34,76.92,67.05,62.31,51.87,56.85,55.16,58.62
72,3748,1063,Burgtonna South Black-earth,1946,57,58,59,52,56,55,49,59,50,44,53,55,52,61.11,63.34,64.95,52.94,58.94,60.33,55.67,61.57,53.63,46.42,55.4,57.66,55.89
71,3728,1063,Burgtonna South Black-earth,2036,66,61,65,64,66,73,74,79,59,53,60,53,59,66.0,61.0,65.0,64.0,66.0,73.0,74.0,79.0,59.0,53.0,60.0,53.0,59.0
70,3745,1063,Burgtonna South Black-earth,1937,49,63,64,56,63,64,64,75,57,51,55,61,61,53.52,68.88,70.55,57.04,66.24,69.87,71.33,77.82,60.99,53.66,57.64,63.92,65.28
69,3725,1063,Burgtonna South Black-earth,1948,61,64,61,58,62,60,60,70,57,58,62,67,62,65.02,69.22,66.82,58.92,64.88,65.21,66.52,72.51,60.54,60.36,64.34,69.6,65.8
68,3759,1063,Burgtonna South Black-earth,1875,52,50,57,64,49,57,56,65,45,53,54,53,50,59.35,59.56,67.65,65.68,54.26,66.54,67.92,69.59,51.49,57.33,58.29,57.75,56.96
67,3736,1063,Burgtonna South Black-earth,1760,36,42,35,47,47,42,32,53,45,39,45,48,42,48.6,58.39,53.26,49.89,56.02,58.36,52.44,60.87,56.12,46.42,52.35,56.15,53.93
66,3720,1063,Burgtonna South Black-earth,1835,65,57,65,70,64,66,58,79,57,52,61,56,62,74.18,68.93,78.3,72.1,70.57,77.91,72.89,84.73,65.1,57.4,66.36,61.93,70.69
65,1099,10035,Boxgrove 4c,1876,65,49,56,62,67,56,67,61,75,64,73,78,69,68.94,53.5,61.39,63.18,68.08,57.88,69.91,61.91,80.11,70.5,74.74,81.74,72.12
64,1121,10035,Boxgrove 4c,1791,51,50,55,48,56,55,51,67,58,64,63,69,69,60.51,60.88,68.03,50.84,58.61,59.53,58.03,69.2,70.34,79.72,67.21,78.04,76.54
63,1129,10035,Boxgrove 4c,1806,62,59,57,65,63,57,58,71,60,61,65,70,69,70.53,68.76,68.68,67.55,65.34,61.06,64.3,72.97,71.06,75.09,68.77,78.11,75.76
62,1131,10035,Boxgrove 4c,1825,40,43,46,48,39,42,38,69,53,66,53,55,63,47.28,51.33,55.98,50.17,41.0,45.47,43.38,70.68,62.45,78.03,56.22,61.92,68.77
61,1125,10035,Boxgrove 4c,1768,50,47,42,42,53,52,54,65,73,60,68,70,65,61.02,59.61,57.1,45.29,56.02,57.25,62.14,67.54,87.3,78.21,72.87,80.48,73.73
60,1097,10035,Boxgrove 4c,1900,56,60,63,52,58,70,57,61,78,76,75,75,74,58.36,62.7,66.24,52.71,58.65,71.13,58.74,61.55,81.06,79.9,76.04,77.25,75.87
59,1120,10035,Boxgrove 4c,1864,40,43,38,42,48,43,49,60,55,52,50,56,54,44.72,48.4,44.47,43.41,49.29,45.25,52.49,61.09,61.13,59.8,52.09,60.49,57.74
58,1128,10035,Boxgrove 4c,1723,39,32,41,44,57,49,51,56,49,43,43,57,54,52.97,47.99,60.14,48.17,60.83,55.66,61.32,59.23,67.13,66.08,49.18,70.29,65.07
57,1124,10035,Boxgrove 4c,1852,56,53,50,60,60,54,62,53,57,57,60,61,59,61.51,59.31,57.55,61.65,61.51,56.63,66.07,54.27,64.15,66.1,62.44,66.24,63.37
56,1096,10035,Boxgrove 4c,1815,46,41,43,44,42,48,35,65,60,48,62,60,62,53.94,50.08,53.87,46.37,44.18,51.78,40.86,66.83,70.3,61.11,65.51,67.55,68.29
55,1114,10035,Boxgrove 4c,1936,54,52,54,50,56,59,62,67,62,63,52,65,64,54.0,52.0,54.0,50.0,56.0,59.0,62.0,67.0,62.0,63.0,52.0,65.0,64.0
54,1127,10035,Boxgrove 4c,1770,45,43,46,59,58,60,56,65,53,50,55,57,59,55.89,55.46,60.92,62.25,60.98,65.19,64.05,67.51,67.13,67.99,59.81,67.35,67.63
53,1101,10035,Boxgrove 4c,1725,53,47,37,62,60,59,53,66,57,51,70,54,60,66.84,62.84,55.96,66.13,63.79,65.6,63.23,69.2,74.96,73.87,76.12,67.16,70.97
52,1123,10035,Boxgrove 4c,1803,48,62,63,53,62,64,45,55,63,62,62,68,64,56.72,71.98,74.95,55.61,64.39,68.16,51.45,57.01,74.32,76.41,65.86,76.3,70.91
51,1130,10035,Boxgrove 4c,1803,52,47,51,63,53,55,60,70,53,56,59,61,59,60.72,56.98,62.95,65.61,55.39,59.16,66.45,72.01,64.32,70.41,62.86,69.3,65.91
50,1113,10035,Boxgrove 4c,1742,32,32,30,37,40,44,43,46,42,31,47,51,47,44.72,46.56,47.44,40.8,43.49,50.06,52.4,48.94,58.51,52.03,52.63,63.1,57.08
49,1126,10035,Boxgrove 4c,1790,46,41,39,49,55,56,64,68,49,60,70,66,63,55.58,51.96,52.12,51.86,57.62,60.56,71.08,70.21,61.43,75.82,74.23,75.11,70.59
48,1083,10036,Boxgrove 4b,1737,51,42,57,60,58,64,61,58,57,58,62,59,68,50.07,46.12,58.92,59.56,57.74,65.77,67.32,69.33,62.71,67.27,68.48,59.95,70.45
47,1079,10036,Boxgrove 4b,1735,47,43,41,54,50,43,40,44,44,44,48,49,43,46.06,47.16,42.94,53.56,49.73,44.79,46.39,55.46,49.77,53.37,54.55,49.96,45.47
46,1091,10036,Boxgrove 4b,1723,48,44,44,54,61,54,58,73,63,51,65,69,60,47.0,48.42,46.06,53.53,60.72,55.9,64.79,85.18,69.14,60.97,71.96,70.02,62.63
45,1105,10036,Boxgrove 4b,1716,66,48,56,64,64,58,67,58,66,62,67,69,69,64.96,52.58,58.13,63.51,63.71,59.96,74.03,70.61,72.35,72.32,74.2,70.06,71.72
44,1074,10036,Boxgrove 4b,1732,46,47,41,34,50,45,46,54,56,59,57,67,70,45.04,51.23,42.97,33.55,49.73,46.81,52.49,65.64,61.86,68.52,63.65,67.98,72.51
43,1082,10036,Boxgrove 4b,1819,50,47,43,47,50,44,46,72,63,60,58,69,63,49.48,49.31,44.08,46.75,49.85,44.99,49.55,78.36,66.21,65.21,61.64,69.53,64.37
42,1078,10036,Boxgrove 4b,1778,58,52,52,83,65,63,56,59,60,52,65,65,70,57.27,55.21,53.5,82.66,64.79,64.38,60.93,67.85,64.46,59.24,70.06,65.74,71.91
41,1085,10036,Boxgrove 4b,1807,54,45,58,47,43,48,53,64,69,62,61,75,62,53.42,47.58,59.2,46.73,42.83,49.11,56.95,71.09,72.57,67.8,65.05,75.59,63.53
40,1103,10036,Boxgrove 4b,1910,48,48,49,53,53,54,61,65,56,59,62,57,62,47.93,48.31,49.14,52.97,52.98,54.13,61.47,65.85,56.43,59.69,62.48,57.07,62.18
39,1073,10036,Boxgrove 4b,1924,61,57,62,56,71,67,67,69,74,75,72,72,66,61.0,57.0,62.0,56.0,71.0,67.0,67.0,69.0,74.0,75.0,72.0,72.0,66.0
38,1081,10036,Boxgrove 4b,1912,51,44,44,62,57,52,67,74,61,60,67,60,67,50.94,44.26,44.12,61.97,56.98,52.11,67.41,74.73,61.37,60.6,67.42,60.06,67.16
37,1077,10036,Boxgrove 4b,1801,47,54,49,60,49,47,46,62,47,50,57,54,55,46.39,56.71,50.26,59.71,48.83,48.16,50.16,69.46,50.76,56.1,61.26,54.62,56.61
36,1084,10036,Boxgrove 4b,1790,46,45,54,47,44,46,52,61,59,66,68,53,55,45.33,47.95,55.37,46.69,43.81,47.27,56.53,69.12,63.09,72.65,72.64,53.68,56.75
35,1080,10036,Boxgrove 4b,1805,62,58,62,47,76,68,73,59,60,55,77,74,58,61.41,60.62,63.22,46.72,75.83,69.12,77.02,66.21,63.63,60.9,81.12,74.6,59.56
